review_type,sort_type,writing_date,star_rating,comment,upvote,downvote,site
viewer,latest,2020.02.10. 18:51,별점(10점 만점 중)8,내용은 공감이 그닥 가지않지만 봉준호감독의 연출력은 정말 알아줘야 할듯~아카데미상 축하드립니다!,4,11,naver
viewer,latest,2020.02.10. 18:15,별점(10점 만점 중)10,잘 만들어진 영화 한편,3,2,naver
viewer,latest,2020.02.10. 14:49,별점(10점 만점 중)10,"여러분, 블랙리스트만 풀어도 이렇게 좋은 영화들이 나옵니다. 미국 아카데미 가장 중요한 작품, 감독, 각본상 동시 수상 경축 !",10,9,naver
viewer,latest,2020.02.10. 02:54,별점(10점 만점 중)10,역시 봉준호,4,3,naver
viewer,latest,2020.02.05. 22:51,별점(10점 만점 중)10,많은 의미를 담고 있는 영화. 두고두고 보고싶다!,2,3,naver
viewer,latest,2020.02.01. 17:24,별점(10점 만점 중)10,인생 최고의 영화 별다섯개,7,5,naver
viewer,latest,2020.01.31. 10:00,별점(10점 만점 중)9,"웰 메이드 한가족 비극 영화.현실을 관통하고, 사회를 뚫는다. 결코 가볍지 않은 적당한 무게감에 잔상이 깃든다.",5,2,naver
viewer,latest,2020.01.25. 17:23,별점(10점 만점 중)10,"사회 계층 구조의 단면을 하루 밤낮 사이에 일어나는 사건 단 하나만으로도 직설적인 동시에 은유적으로, 봉제선 하나 없이 매끄럽게 보여주는 감독의 솜씨. 각본과 연출이 놀라워서 사실 배우들의 연기가 가려진다는 것이 유일한 흠일 정도.",6,2,naver
viewer,latest,2020.01.16. 22:33,별점(10점 만점 중)10,탄탄한 구성과 전개 보기드문 영화다. 다만 살해 장면이 너무 적나라해서 학생들이 보기엔 다소 부담 있을 듯,9,4,naver
viewer,latest,2020.01.14. 17:22,별점(10점 만점 중)10,영화가 끝난 후 남아있는 불편한 여운까지 모든게 완벽한 영화.,3,4,naver
viewer,latest,2020.01.09. 01:00,별점(10점 만점 중)10,정신없이 끝까지 긴장을 놓을수 없는 스토리에 마지막에 는 화장실도 급해지고 그러더니 자막이 올라가더군요  다음에 tv에서 한번 더 보여줄때 제대로 음미하면서 봐야될듯.. 암튼 근래보기드문  영화였슴니다,4,5,naver
viewer,latest,2020.01.05. 05:20,별점(10점 만점 중)10,다양한 생각을 하게 해주는 영화...유튜브 등에 다양한 해석이 있지만 주관일 뿐이므로각자의 방식으로 받아들이면 될듯,2,4,naver
viewer,latest,2020.01.02. 18:44,별점(10점 만점 중)9,"If this doesn’t win an Oscar, it proves the Academy is blind.",4,6,naver
viewer,latest,2019.12.25. 10:47,별점(10점 만점 중)9,재밌씁니당 추천드려요,1,2,naver
viewer,latest,2019.12.24. 22:21,별점(10점 만점 중)10,영화 완전 대박 재미있었어요,4,5,naver
viewer,latest,2019.12.18. 09:42,별점(10점 만점 중)10,재미있습니다,7,10,naver
viewer,latest,2019.12.15. 09:18,별점(10점 만점 중)10,사회의 단면을 잘 반영하고 있어서 마음한구석 잔잔한 차가움을 남기는,4,4,naver
viewer,latest,2019.12.14. 19:59,별점(10점 만점 중)7,연기들도너무좋았고연출도좋았어요,3,3,naver
viewer,latest,2019.12.13. 00:13,별점(10점 만점 중)10,계급을 높이로 표현한 것이 씁쓸하면서도 기억에 남더이다.,3,4,naver
viewer,latest,2019.12.11. 11:44,별점(10점 만점 중)8,탄탄한 구성과 내용이 재미있었습니다.,4,5,naver
viewer,latest,2019.12.09. 11:03,별점(10점 만점 중)9,현실을 그 누구보다 현실스럽게 그린 영화,3,5,naver
viewer,latest,2019.12.08. 20:16,별점(10점 만점 중)10,내 인생 최고로 인상깊었던 영화 천재가 만든영화,4,3,naver
viewer,latest,2019.12.08. 17:19,별점(10점 만점 중)10,완벽한 연기를 통한 주제의식 전달. 많은 생각들.,3,2,naver
viewer,latest,2019.12.06. 22:18,별점(10점 만점 중)9,기생충이 독이되고 실이될수도 이.ㅆ는 공존하는,1,2,naver
viewer,latest,2019.12.06. 13:14,별점(10점 만점 중)10,반드시 한번더 보고싶은 긴장 짜릿한 영화!!어머니가 다시보고 싶다고 하셨다!!,4,4,naver
viewer,latest,2019.12.04. 18:34,별점(10점 만점 중)10,너무 재미있게 본영화,3,3,naver
viewer,latest,2019.12.03. 10:31,별점(10점 만점 중)10,잔인하고없는자의 기생이불편함을..그럼에도 부인할 수 없는...슬픈 영화 입니다,5,2,naver
viewer,latest,2019.12.03. 09:21,별점(10점 만점 중)4,잔인한 장면들이 무서웠습니다,5,2,naver
viewer,latest,2019.12.03. 08:34,별점(10점 만점 중)10,진짜 연출에 영상미에 스토리도 잘 짜여진 영화라는 생각... 오랜만에 좋은 영화 봤어요,4,2,naver
viewer,latest,2019.12.02. 22:58,별점(10점 만점 중)10,예술작은 예술작입다.,2,4,naver
viewer,latest,2019.12.02. 17:19,별점(10점 만점 중)8,연기나 연출은 훌륭했습니다.보는 내내 지루하지 않았어요.,2,4,naver
viewer,latest,2019.12.02. 00:31,별점(10점 만점 중)9,영화의 모든 요소가 그냥 버려지는것이 없다,2,4,naver
viewer,latest,2019.12.02. 00:15,별점(10점 만점 중)10,인생 영화 니스트를 바꾼 명작,2,4,naver
viewer,latest,2019.12.01. 20:46,별점(10점 만점 중)10,상을 타는데는 의미가 있는듯 잘 만든영화!,4,4,naver
viewer,latest,2019.11.30. 14:54,별점(10점 만점 중)10,스토리 영상 모두 괜찮은 잘 짜여진 영화였어요.,2,4,naver
viewer,latest,2019.11.30. 13:28,별점(10점 만점 중)10,비장하게 들어갔다가 홀린듯이 보고나오게되는 영화..,2,4,naver
viewer,latest,2019.11.30. 05:41,별점(10점 만점 중)4,감사합니다.너무 감사합니다.,3,6,naver
viewer,latest,2019.11.29. 15:41,별점(10점 만점 중)8,진짜 사회 그대로를 적나라하게 보여줘서 소름끼쳣다,5,5,naver
viewer,latest,2019.11.29. 11:28,별점(10점 만점 중)8,숨어있는 연출의 의미를 찾으면 재미가 배가되는 영화,2,3,naver
viewer,latest,2019.11.29. 03:01,별점(10점 만점 중)10,연기 모두 잘하고 재밌어요,2,3,naver
viewer,latest,2019.11.28. 23:55,별점(10점 만점 중)10,생각해보게만드는영화보고나서도 많은생각이든영화였습니다지루하지않게 잘봤네요,3,3,naver
viewer,latest,2019.11.28. 21:49,별점(10점 만점 중)9,여러가지를 생각하게 만드는 영화. 각자의 시각에서 조리있게 감상을 정리할 수 있는 영화라고 생각.,2,2,naver
viewer,latest,2019.11.27. 15:52,별점(10점 만점 중)10,너무 재밌뜹니다^^...,2,3,naver
viewer,latest,2019.11.27. 12:38,별점(10점 만점 중)10,최고의 영화.^^ 역시 연기자는 연기를 잘해야 연기자라는것을 다시 한번 더 느끼게 해주네요.^^,5,3,naver
viewer,latest,2019.11.27. 12:30,별점(10점 만점 중)8,한편으로 씁쓸한 재밌다는 표현이 어색한 좋은 영화,3,3,naver
viewer,latest,2019.11.26. 17:08,별점(10점 만점 중)10,시간이 금방 갔어요재밌게 봤습니다,4,2,naver
viewer,latest,2019.11.26. 16:22,별점(10점 만점 중)7,딱히 재밋지도 재미없지도 않았어요,9,5,naver
viewer,latest,2019.11.26. 14:14,별점(10점 만점 중)10,꿀잼예스잼핵잼,4,2,naver
viewer,latest,2019.11.26. 07:46,별점(10점 만점 중)6,그냥 쭉쭉쭉 스토리 전개에 맞춰서 보긴 흥미진진 했지만 다음작품땐 현재 진행중인 상황에 대한 소재는 사용 안해주셨음 합니다,2,7,naver
viewer,latest,2019.11.26. 07:24,별점(10점 만점 중)4,연기는 좋았으나 영화는 별루,10,6,naver
viewer,latest,2019.11.25. 14:57,별점(10점 만점 중)10,"연기는 평범했으나, 구축한 캐릭터의 깊이와 개성의 차원이 다르다. 스토리는 섬세하게 짜여졌으며 일상적인 소재를 의도적으로 피해 예측을 초월한다. 한국사회 신분제도의 창의적 집대성. 이걸로 결정났으니 별점 만점이 뭐가 아깝겠나. 눈부신 연...",2,2,naver
viewer,latest,2019.11.25. 02:03,별점(10점 만점 중)9,조여정 배우 연기가 감탄을 금치 못할 정도였다 청룡영화제 여우주연상 수상하신 것 정말로 축하드립니다,3,3,naver
viewer,latest,2019.11.24. 19:30,별점(10점 만점 중)10,몰입력이 최고의 영화였어요 잘봤습니다,3,3,naver
viewer,latest,2019.11.23. 21:45,별점(10점 만점 중)9,"이정은 배우님의 연기를 보며 소름이 끼쳤습니다. 대한민국에 이정은 배우님이 계시다는게 참 자랑스럽네요, 영화연출도 연출이지만 배우님의 소화력이 대단하셨다고 생각합니다",8,2,naver
viewer,latest,2019.11.23. 14:01,별점(10점 만점 중)10,재미있게 잘 봤습니다  여운이 남는 영화였습니다,2,2,naver
viewer,latest,2019.11.22. 20:28,별점(10점 만점 중)8,생각보다좋았었네요~,2,2,naver
viewer,latest,2019.11.22. 11:55,별점(10점 만점 중)10,재밌어요 상받을만항ㅅ,2,3,naver
viewer,latest,2019.11.22. 06:20,별점(10점 만점 중)8,엄마랑 본 영화인데  ...많은 여운이 남았던 영화렸습니다..상받은 이율 알것 같구여~배우들 연기가 짱~~,2,2,naver
viewer,latest,2019.11.21. 20:10,별점(10점 만점 중)10,진짜 너무 재밌어시대의 명작,2,2,naver
viewer,latest,2019.11.21. 09:37,별점(10점 만점 중)6,보고나서 기분이 더럽고 계속 생각나는 영화,9,4,naver
viewer,latest,2019.11.21. 08:07,별점(10점 만점 중)9,남아있는 사회의 어두운 면을 정확하게 보여줌,3,2,naver
viewer,latest,2019.11.20. 08:06,별점(10점 만점 중)10,스포가 없어서 지하에 다른 가족이 사는모습에 많이 놀랐다그런데 그분이 젖병으로 음식을 드시고...숨어있는 의미 연기력 정말 대단했다,2,2,naver
viewer,latest,2019.11.19. 00:44,별점(10점 만점 중)9,재미짐,2,2,naver
viewer,latest,2019.11.18. 19:47,별점(10점 만점 중)9,기대이상,2,2,naver
viewer,latest,2019.11.17. 14:58,별점(10점 만점 중)6,기니디비니디기닏ㆍ비니디기니디비시지디,1,4,naver
viewer,latest,2019.11.17. 13:37,별점(10점 만점 중)8,우리나라 영화 수준이 높아졌다고 생각하게 만든 영화,4,2,naver
viewer,latest,2019.11.17. 06:35,별점(10점 만점 중)10,희극으로 그려낸 자본주의의 비극,4,3,naver
viewer,latest,2019.11.16. 18:34,별점(10점 만점 중)10,한국 영화 100주년을 맞아 탄생한 길이 기억될 걸작.,3,2,naver
viewer,latest,2019.11.16. 18:17,별점(10점 만점 중)8,연기자들의 연기가 너무 소름끼치도록 좋았다,4,1,naver
viewer,latest,2019.11.16. 18:05,별점(10점 만점 중)10,몰입감이 너무 좋아서 처음부터 끝까지 주저함없이 함 없이 계속 집중해서 보았습니다,3,2,naver
viewer,latest,2019.11.16. 15:09,별점(10점 만점 중)10,모든게 현실이기같기에 동감합니다,2,2,naver
viewer,latest,2019.11.15. 20:30,별점(10점 만점 중)10,처음부터  끝까지  반전 모드였어요,2,2,naver
viewer,latest,2019.11.15. 15:29,별점(10점 만점 중)10,기대햇던 만큼 좋았다 역시 봉준호,3,2,naver
viewer,latest,2019.11.15. 08:29,별점(10점 만점 중)10,해학이 넘치지만 웃을 수 없는 스토리,2,2,naver
viewer,latest,2019.11.15. 01:14,별점(10점 만점 중)10,진 심 개꿀잼ㅠㅠㅠㅠ 강추,3,3,naver
viewer,latest,2019.11.14. 23:32,별점(10점 만점 중)10,비내리는 장면이 인상적이었습니다.,5,2,naver
viewer,latest,2019.11.14. 20:04,별점(10점 만점 중)9,의미있는 영화,3,3,naver
viewer,latest,2019.11.14. 16:44,별점(10점 만점 중)10,기대했던것만큼 혹은 그 이상으로 좋았습니다.,4,4,naver
viewer,latest,2019.11.13. 22:58,별점(10점 만점 중)10,"봉준호감독의 작품인 괴물을 어릴때 정말 긴장감있게 봤었는데기생충에서도 그때의 긴장감을 느낄 수 있었음 부자가족들에게 들킬까 말까한 긴장감이 스릴있었고 스토리에서 묘한 공감, 기분나쁨이 느껴졌음(나쁜거아님)",4,3,naver
viewer,latest,2019.11.13. 22:23,별점(10점 만점 중)8,못사는 사람으로서 참 찝찝하고 기분나쁜 영화 현실을 마주하게됨ㅋㅋ ㅠㅠ,5,3,naver
viewer,latest,2019.11.13. 15:59,별점(10점 만점 중)10,정말 오랜만에 100% 몰입하고 본 영화 같아요 각본이며 배우며 연기며 2019년도 최고의 영화입니다,3,3,naver
viewer,latest,2019.11.11. 22:50,별점(10점 만점 중)8,너무너무 재미있었어요^^,2,3,naver
viewer,latest,2019.11.11. 18:06,별점(10점 만점 중)9,너무 적나라해서 조금 쓰린 하지만 꼭 봐야하는 영화였습니다.,2,4,naver
viewer,latest,2019.11.10. 17:23,별점(10점 만점 중)7,다보고나니 기분이안좋아지는이유는뭘까요ㅜ,8,3,naver
viewer,latest,2019.11.10. 14:19,별점(10점 만점 중)10,재미있고 탄탄한 영화였어요역시 믿고보는 봉준호,3,2,naver
viewer,latest,2019.11.10. 12:13,별점(10점 만점 중)10,너는 다 계획이 있구나 아들아,4,2,naver
netizen,like,2019.05.30. 17:47,별점(10점 만점 중)8,등급조정이 필요해보입니다. 청소년들은 감당하기 버거운 내용이에요.,"12,073","2,052",naver
netizen,like,2019.05.30. 19:26,별점(10점 만점 중)10,막판에 나오는 기우의 바램은 이루어지지 않겠지.. 계획하면 계획대로 안되니까,"10,267",256,naver
netizen,like,2019.05.30. 16:11,별점(10점 만점 중)10,누군가는 쏟아져 내리는 빗물을 장난감 텐트로도 막을 수 있지만 다른 누군가에게는 똥구정물이 되어 차오른다. ‘계획’만으로는 올라갈 수 없는 우리네 사회구조의 냉혹하고도 잔인한 현실이 세련된 연출력으로 수석처럼 무겁게 가슴을 누른다.,"9,549",458,naver
netizen,like,2019.05.30. 15:58,별점(10점 만점 중)10,갑에게 감사하며 을들끼리 싸웁니다. 우리사회의 축소판,"9,312",250,naver
netizen,like,2019.06.02. 02:22,별점(10점 만점 중)10,박사장은 기택의 냄새에 대해서는 언급하지만 기우와 기정과의 냄새에 대해 언급하지 않는다. 기우와 기정은 명문 교육을 받은 자기와 같은 선상에 설 수 있는 사람이라고 인식했고 기택은 하등한 사람이라고 인식했기때문에..계급의 냄새를 맡지 않은건 어...,"9,195",233,naver
netizen,like,2019.05.30. 16:47,별점(10점 만점 중)10,"사이다를 기대했는데 소주 세 잔을 얻어마신 기분이다. 첫번째 잔은 즐겁고, 두번째 잔은 어지럽고, 세번째 잔은 너무 쓰네..","8,899",358,naver
netizen,like,2019.05.30. 12:44,별점(10점 만점 중)9,인디언 추장 모자쓴 송강호의 표정이 이영화 모두를 담아낸다,"8,608",367,naver
netizen,like,2019.05.30. 16:51,별점(10점 만점 중)10,변기위에서 담배피는 장면이 되게 강렬했음,"7,432",231,naver
netizen,like,2019.05.30. 12:09,별점(10점 만점 중)10,연기는 말이 필요없고 시나리오가 너무 독특하다. 가족희비극이라고 해서 신파가 조금이라도 있을거라고 생각했는데 아니었다. 애들 데리고 보는 건 추천하지 않는다.,"7,201",337,naver
netizen,like,2019.05.30. 11:11,별점(10점 만점 중)8,"우리가 무계획자인 이유, 대왕카스테라가 망했기때문.","6,255",378,naver
netizen,like,2019.05.30. 15:20,별점(10점 만점 중)10,"다른 사람들은 웃던데 난 어느 순간부터 못 웃겠더라. 영화라고하지만 나에겐 거의 다큐로 보였다. 이 영화를 보고 기립박수를 칠 수 있다니, 난 짓눌릴 듯해서 한참을 일어서기가 힘들었는데.","6,077",474,naver
netizen,like,2019.05.30. 17:15,별점(10점 만점 중)8,외국에서 대왕 카스테라에 담겨진 의미를 알까? 우리 사회와 이 시대를 잘 담아낸 영화라고 본다,"5,492",187,naver
netizen,like,2019.05.31. 17:09,별점(10점 만점 중)10,본인은 조수석 헤드에 발 올리고 타면서도 운전기사의 체취는 못참아 창문을 열 때. 자식이 호흡곤란 일으켜서 급하게 차키를 챙기는 와중에도 다른 손으로 코를 감싸쥘 때.. 뭐라 할 말을 잃었다 정말 무서운 영화,"5,158",197,naver
netizen,like,2019.05.30. 09:01,별점(10점 만점 중)10,새역사가 써진기분...스포는 자제해주세요...영화를 사랑하는 사람으로서 부탁드립니다...,"5,610",688,naver
netizen,like,2019.05.30. 16:46,별점(10점 만점 중)9,전 개인적으로 조여정 연기가 너무 좋았어요. 블랙 코미디와 너무 잘 어울리시는 듯. 나올 때마다 빵 빵 터졌어요. 시나리오 신선하고 연기와 연출 좋았습니다. 뒷부분만 살짝 아쉬웠어요.,"5,194",316,naver
netizen,like,2019.05.30. 19:39,별점(10점 만점 중)10,"야하고 폭력적인 장면이 있어서가 아니라, 우리사회의 양극단을 너무나 가감없이 보여줘서 19세로 해야한다.. 영화를 보고 나올 때부터 가슴에 얹힌 돌이 너무 무겁기 때문에","4,965",293,naver
